测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_system_log_security,success,./mugen-riscv/logs/os-basic/oe_test_system_log_security/2023-09-13-11:15:11.log,None
,oe_test_ulimit,success,./mugen-riscv/logs/os-basic/oe_test_ulimit/2023-09-13-13:25:50.log,None
,oe_test_xmlsec,success,./mugen-riscv/logs/os-basic/oe_test_xmlsec/2023-09-13-12:18:10.log,None
,oe_test_whatis,success,./mugen-riscv/logs/os-basic/oe_test_whatis/2023-09-13-13:13:32.log,None
,oe_test_lsscsi_2,success,./mugen-riscv/logs/os-basic/oe_test_lsscsi_2/2023-09-13-11:48:37.log,None
,oe_test_zipdetails,success,./mugen-riscv/logs/os-basic/oe_test_zipdetails/2023-09-13-11:49:47.log,None
,oe_test_server_postgresql,success,./mugen-riscv/logs/os-basic/oe_test_server_postgresql/2023-09-13-13:51:25.log,None
,oe_test_zlib,success,./mugen-riscv/logs/os-basic/oe_test_zlib/2023-09-13-12:22:48.log,None
,oe_test_chrony_chronyd,success,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyd/2023-09-13-12:27:15.log,None
,oe_test_gmp,success,./mugen-riscv/logs/os-basic/oe_test_gmp/2023-09-13-14:11:19.log,None
,oe_test_lsscsi_3,success,./mugen-riscv/logs/os-basic/oe_test_lsscsi_3/2023-09-13-12:23:44.log,None
,oe_test_localectl,success,./mugen-riscv/logs/os-basic/oe_test_localectl/2023-09-13-13:53:30.log,None
,oe_test_unlink,success,./mugen-riscv/logs/os-basic/oe_test_unlink/2023-09-13-13:09:37.log,None
,oe_test_basic_set_account_expiration_time,success,./mugen-riscv/logs/os-basic/oe_test_basic_set_account_expiration_time/2023-09-13-13:13:21.log,None
,oe_test_net_cmd_telnet,success,./mugen-riscv/logs/os-basic/oe_test_net_cmd_telnet/2023-09-13-11:59:12.log,None
,oe_test_du,success,./mugen-riscv/logs/os-basic/oe_test_du/2023-09-13-10:40:46.log,None
,oe_test_lsusb,success,./mugen-riscv/logs/os-basic/oe_test_lsusb/2023-09-13-12:32:49.log,None
,oe_test_lz4,success,./mugen-riscv/logs/os-basic/oe_test_lz4/2023-09-13-14:10:49.log,None
,oe_test_true,success,./mugen-riscv/logs/os-basic/oe_test_true/2023-09-13-11:59:05.log,None
,oe_test_lsattr,success,./mugen-riscv/logs/os-basic/oe_test_lsattr/2023-09-13-12:26:45.log,None
,oe_test_cmd_id,success,./mugen-riscv/logs/os-basic/oe_test_cmd_id/2023-09-13-13:55:44.log,None
,oe_test_server_git_install,success,./mugen-riscv/logs/os-basic/oe_test_server_git_install/2023-09-13-12:35:37.log,None
,oe_test_system_monitor_process,success,./mugen-riscv/logs/os-basic/oe_test_system_monitor_process/2023-09-13-14:10:42.log,None
,oe_test_disk_tuned_new,success,./mugen-riscv/logs/os-basic/oe_test_disk_tuned_new/2023-09-13-10:29:54.log,None
